country,year,disaster_type,exports_goods_services_gdp_pct,gdp_current_usd,gdp_growth_pct,gdp_per_capita_current_usd,imports_goods_services_gdp_pct,inflation_consumer_prices_pct,trade_gdp_pct,current_account_balance_gdp_pct,external_debt_stocks_gni_pct,fdi_net_inflows_gdp_pct,Gini index,life_expectancy_birth_female_yrs,life_expectancy_birth_male_yrs,life_expectancy_birth_total_yrs,population_growth_annual_pct,poverty_headcount_ratio_3ppp_pct,unemployment_total_pct_labor_force_social,urban_population_pct_total,total_exports_usd,total_exports_tonnes,total_imports_usd,total_imports_tonnes,total_production_tonnes,avg_yield_kg_ha,total_livestock_head,num_disasters,total_deaths,total_affected,total_homeless,total_damage_adjusted_usd,avg_magnitude,employment_to_pop_ratio_female,employment_to_pop_ratio_male,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_female,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_male,employment_to_pop_ratio_1524_total,Unemployment with advanced education (% of total labor force with advanced education),unemployment_advanced_education_female,unemployment_advanced_education_male,unemployment_basic_education,unemployment_basic_education_female,unemployment_basic_education_male,unemployment_female,unemployment_male,"Unemployment, total (% of total labor force) (modeled ILO estimate)",unemployment_youth_female,unemployment_youth_male,unemployment_youth_total,rural_population,total_population,population_female,population_male,urban_population,urbanization_pct,exports_goods_services_gdp_pct_imputed,gdp_current_usd_imputed,gdp_growth_pct_imputed,gdp_per_capita_current_usd_imputed,imports_goods_services_gdp_pct_imputed,inflation_consumer_prices_pct_imputed,trade_gdp_pct_imputed,current_account_balance_gdp_pct_imputed,external_debt_stocks_gni_pct_imputed,fdi_net_inflows_gdp_pct_imputed,Gini index_imputed,life_expectancy_birth_female_yrs_imputed,life_expectancy_birth_male_yrs_imputed,life_expectancy_birth_total_yrs_imputed,population_growth_annual_pct_imputed,poverty_headcount_ratio_3ppp_pct_imputed,unemployment_total_pct_labor_force_social_imputed,urban_population_pct_total_imputed,total_exports_usd_imputed,total_exports_tonnes_imputed,total_imports_usd_imputed,total_imports_tonnes_imputed,total_production_tonnes_imputed,avg_yield_kg_ha_imputed,total_livestock_head_imputed,num_disasters_imputed,total_deaths_imputed,total_affected_imputed,total_homeless_imputed,total_damage_adjusted_usd_imputed,avg_magnitude_imputed,employment_to_pop_ratio_female_imputed,employment_to_pop_ratio_male_imputed,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_female_imputed,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_male_imputed,employment_to_pop_ratio_1524_total_imputed,Unemployment with advanced education (% of total labor force with advanced education)_imputed,unemployment_advanced_education_female_imputed,unemployment_advanced_education_male_imputed,unemployment_basic_education_imputed,unemployment_basic_education_female_imputed,unemployment_basic_education_male_imputed,unemployment_female_imputed,unemployment_male_imputed,"Unemployment, total (% of total labor force) (modeled ILO estimate)_imputed",unemployment_youth_female_imputed,unemployment_youth_male_imputed,unemployment_youth_total_imputed,rural_population_imputed,total_population_imputed,population_female_imputed,population_male_imputed,urban_population_imputed,urbanization_pct_imputed,trade_dependency_index,resilience_score,gdp_growth_pct_lag1,gdp_growth_pct_lag2,trade_gdp_pct_lag1,trade_gdp_pct_lag2,inflation_consumer_prices_pct_lag1,inflation_consumer_prices_pct_lag2,poverty_headcount_ratio_3ppp_pct_lag1,poverty_headcount_ratio_3ppp_pct_lag2,exports_imports_ratio,gdp_per_capita_growth,trade_balance_gdp_pct
UK,2022,Drought,33.5671944737788,3114042471144.39,4.83908517877134,46062.9914079698,35.3133356660075,7.92204883147902,68.8805301397863,0.0,26.18353610521824,1.44178892281254,32.4,83.018,79.1,81.0112195121951,0.921336799385098,0.5,3.73,84.398,96.0,0.024,96.0,0.024,85364807.29,38997.373170731706,49131463.0,1.0,0.0,0.0,0.0,0.0,76.86666666666666,55.64,63.75,49.919,49.9,47.491,47.401,48.671,2.359,2.204,2.52,6.488,6.364,6.579,3.576,3.871,3.73,8.058,12.712,10.452,10618119.0,68179315.0,34621061.0,33558255.0,57438662.0,84.24646390184472,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8805301397863,0.05281696500853978,8.57595087393024,0.0,58.5845366237858,58.7811375973028,2.51837109614213,0.989486703772491,0.5,0.5,0.950552924007416,-1.840079218799806,-1.7461411922286985
UK,2022,Extreme temperature,33.5671944737788,3114042471144.39,4.83908517877134,46062.9914079698,35.3133356660075,7.92204883147902,68.8805301397863,0.0,26.18353610521824,1.44178892281254,32.4,83.018,79.1,81.0112195121951,0.921336799385098,0.5,3.73,84.398,96.0,0.024,96.0,0.024,85364807.29,38997.373170731706,49131463.0,1.0,3469.0,0.0,0.0,0.0,40.3,55.64,63.75,49.919,49.9,47.491,47.401,48.671,2.359,2.204,2.52,6.488,6.364,6.579,3.576,3.871,3.73,8.058,12.712,10.452,10618119.0,68179315.0,34621061.0,33558255.0,57438662.0,84.24646390184472,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8805301397863,0.05281696500853978,4.83908517877134,8.57595087393024,68.8805301397863,58.5845366237858,7.92204883147902,2.51837109614213,0.5,0.5,0.950552924007416,0.0,-1.7461411922286985
UK,2022,Storm,33.5671944737788,3114042471144.39,4.83908517877134,46062.9914079698,35.3133356660075,7.92204883147902,68.8805301397863,0.0,26.18353610521824,1.44178892281254,32.4,83.018,79.1,81.0112195121951,0.921336799385098,0.5,3.73,84.398,96.0,0.024,96.0,0.024,85364807.29,38997.373170731706,49131463.0,3.0,6.0,0.0,0.0,526656000.0,163.0,55.64,63.75,49.919,49.9,47.491,47.401,48.671,2.359,2.204,2.52,6.488,6.364,6.579,3.576,3.871,3.73,8.058,12.712,10.452,10618119.0,68179315.0,34621061.0,33558255.0,57438662.0,84.24646390184472,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8805301397863,0.05281696500853978,4.83908517877134,4.83908517877134,68.8805301397863,68.8805301397863,7.92204883147902,7.92204883147902,0.5,0.5,0.950552924007416,0.0,-1.7461411922286985
UK,2023,Extreme temperature,31.9794112168664,3369861888972.88,0.39708234553963,49200.8101526146,33.0529270411278,6.79396706793963,65.0323382579942,0.0,26.18353610521824,0.409209760829812,32.4,83.208,79.362,81.2380975609756,1.30497972307431,0.5,3.984,84.642,96.0,0.024,80.0,0.02,74021632.76,38908.178048780486,47176606.0,1.0,1851.0,0.0,0.0,0.0,156.5,55.266,63.579,47.436,47.428,47.205,47.177,47.318,2.681,2.422,2.951,6.685,5.387,7.635,3.658,4.279,3.984,9.361,14.055,11.828,10505374.0,68682962.0,34870368.0,33812594.0,57900076.0,84.30049362169325,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0323382579942,0.043632437038283206,4.83908517877134,4.83908517877134,68.8805301397863,68.8805301397863,7.92204883147902,7.92204883147902,0.5,0.5,0.9675213083874349,6.8120168680618765,-1.0735158242614027
UK,2023,Storm,31.9794112168664,3369861888972.88,0.39708234553963,49200.8101526146,33.0529270411278,6.79396706793963,65.0323382579942,0.0,26.18353610521824,0.409209760829812,32.4,83.208,79.362,81.2380975609756,1.30497972307431,0.5,3.984,84.642,96.0,0.024,80.0,0.02,74021632.76,38908.178048780486,47176606.0,1.0,0.0,0.0,0.0,0.0,150.0,55.266,63.579,47.436,47.428,47.205,47.177,47.318,2.681,2.422,2.951,6.685,5.387,7.635,3.658,4.279,3.984,9.361,14.055,11.828,10505374.0,68682962.0,34870368.0,33812594.0,57900076.0,84.30049362169325,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0323382579942,0.043632437038283206,0.39708234553963,4.83908517877134,65.0323382579942,68.8805301397863,6.79396706793963,7.92204883147902,0.5,0.5,0.9675213083874349,0.0,-1.0735158242614027
UK,2024,Storm,30.6377190511784,3643834188782.91,1.10066786639271,52636.7865943853,31.7697823457053,3.2715729463592,62.4075013968837,0.0,26.18353610521824,0.0961822157060989,32.4,83.208,79.362,81.2380975609756,1.0659564474212,0.5,4.111,84.884,88.0,0.022,72.0,0.018,74021632.76,38908.178048780486,47176606.0,1.0,5.0,750.0,0.0,0.0,110.0,55.126,63.35,47.212,47.428,46.712,47.177,46.955,2.681,2.422,2.951,6.685,5.387,7.635,3.759,4.43,4.111,9.71,14.914,12.444,10505374.0,68682962.0,34870368.0,33812594.0,57900076.0,84.30049362169325,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,62.4075013968837,0.040848136957959115,0.39708234553963,0.39708234553963,65.0323382579942,65.0323382579942,6.79396706793963,6.79396706793963,0.5,0.5,0.9643666650841902,6.983576959632876,-1.1320632945268976
USA,2000,Drought,10.6927727297913,10250952000000.0,4.07758576006954,36329.9702595751,14.4102128270623,3.37685727149929,25.1029855568536,0.0,26.18353610521824,3.40578123865959,40.1,79.3,74.1,76.6365853658537,1.11276899679534,0.7,3.992,79.057,0.0,0.0,0.0,0.0,891657459.8,17252.34367816092,176060900.0,2.0,0.0,0.0,0.0,2003820000.0,4.9,56.275,70.968,52.196,57.379,56.346,61.922,54.346,1.934,2.095,1.789,8.666,10.582,7.619,4.101,3.903,3.992,8.864,9.631,9.278,59054865.0,281484131.0,141690786.0,139793345.0,222927913.0,79.19732888956358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1029855568536,0.0702861751402158,,,,,,,,,0.7420273980763373,,-3.717440097271
USA,2000,Earthquake,10.6927727297913,10250952000000.0,4.07758576006954,36329.9702595751,14.4102128270623,3.37685727149929,25.1029855568536,0.0,26.18353610521824,3.40578123865959,40.1,79.3,74.1,76.6365853658537,1.11276899679534,0.7,3.992,79.057,0.0,0.0,0.0,0.0,891657459.8,17252.34367816092,176060900.0,1.0,0.0,25000.0,104.0,91083000.0,4.9,56.275,70.968,52.196,57.379,56.346,61.922,54.346,1.934,2.095,1.789,8.666,10.582,7.619,4.101,3.903,3.992,8.864,9.631,9.278,59054865.0,281484131.0,141690786.0,139793345.0,222927913.0,79.19732888956358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1029855568536,0.0702861751402158,4.07758576006954,,25.1029855568536,,3.37685727149929,,0.7,,0.7420273980763373,0.0,-3.717440097271
USA,2000,Extreme temperature,10.6927727297913,10250952000000.0,4.07758576006954,36329.9702595751,14.4102128270623,3.37685727149929,25.1029855568536,0.0,26.18353610521824,3.40578123865959,40.1,79.3,74.1,76.6365853658537,1.11276899679534,0.7,3.992,79.057,0.0,0.0,0.0,0.0,891657459.8,17252.34367816092,176060900.0,1.0,35.0,0.0,0.0,0.0,38.0,56.275,70.968,52.196,57.379,56.346,61.922,54.346,1.934,2.095,1.789,8.666,10.582,7.619,4.101,3.903,3.992,8.864,9.631,9.278,59054865.0,281484131.0,141690786.0,139793345.0,222927913.0,79.19732888956358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1029855568536,0.0702861751402158,4.07758576006954,4.07758576006954,25.1029855568536,25.1029855568536,3.37685727149929,3.37685727149929,0.7,0.7,0.7420273980763373,0.0,-3.717440097271
USA,2000,Flood,10.6927727297913,10250952000000.0,4.07758576006954,36329.9702595751,14.4102128270623,3.37685727149929,25.1029855568536,0.0,26.18353610521824,3.40578123865959,40.1,79.3,74.1,76.6365853658537,1.11276899679534,0.7,3.992,79.057,0.0,0.0,0.0,0.0,891657459.8,17252.34367816092,176060900.0,8.0,8.0,1646.0,2000.0,520993000.0,27543.0,56.275,70.968,52.196,57.379,56.346,61.922,54.346,1.934,2.095,1.789,8.666,10.582,7.619,4.101,3.903,3.992,8.864,9.631,9.278,59054865.0,281484131.0,141690786.0,139793345.0,222927913.0,79.19732888956358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1029855568536,0.0702861751402158,4.07758576006954,4.07758576006954,25.1029855568536,25.1029855568536,3.37685727149929,3.37685727149929,0.7,0.7,0.7420273980763373,0.0,-3.717440097271
USA,2000,Storm,10.6927727297913,10250952000000.0,4.07758576006954,36329.9702595751,14.4102128270623,3.37685727149929,25.1029855568536,0.0,26.18353610521824,3.40578123865959,40.1,79.3,74.1,76.6365853658537,1.11276899679534,0.7,3.992,79.057,0.0,0.0,0.0,0.0,891657459.8,17252.34367816092,176060900.0,12.0,105.0,19218.0,3585.0,3380261000.0,249.0,56.275,70.968,52.196,57.379,56.346,61.922,54.346,1.934,2.095,1.789,8.666,10.582,7.619,4.101,3.903,3.992,8.864,9.631,9.278,59054865.0,281484131.0,141690786.0,139793345.0,222927913.0,79.19732888956358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1029855568536,0.0702861751402158,4.07758576006954,4.07758576006954,25.1029855568536,25.1029855568536,3.37685727149929,3.37685727149929,0.7,0.7,0.7420273980763373,0.0,-3.717440097271
USA,2000,Wildfire,10.6927727297913,10250952000000.0,4.07758576006954,36329.9702595751,14.4102128270623,3.37685727149929,25.1029855568536,0.0,26.18353610521824,3.40578123865959,40.1,79.3,74.1,76.6365853658537,1.11276899679534,0.7,3.992,79.057,0.0,0.0,0.0,0.0,891657459.8,17252.34367816092,176060900.0,7.0,14.0,35400.0,685.0,4554136000.0,97625.42857142857,56.275,70.968,52.196,57.379,56.346,61.922,54.346,1.934,2.095,1.789,8.666,10.582,7.619,4.101,3.903,3.992,8.864,9.631,9.278,59054865.0,281484131.0,141690786.0,139793345.0,222927913.0,79.19732888956358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1029855568536,0.0702861751402158,4.07758576006954,4.07758576006954,25.1029855568536,25.1029855568536,3.37685727149929,3.37685727149929,0.7,0.7,0.7420273980763373,0.0,-3.717440097271
USA,2001,Earthquake,9.70344820873397,10581929000000.0,0.95553834188668,37133.6203973517,13.2637348067635,2.82617111885407,22.9671830154975,0.0,26.18353610521824,1.63009976725416,40.6,79.5,74.3,76.8365853658537,0.989741382223669,1.0,4.731,79.234,0.0,0.0,0.0,0.0,864076760.15,16265.798850574713,176011000.0,1.0,1.0,0.0,0.0,3543173000.0,6.8,55.799,69.899,50.988,56.043,54.047,59.373,52.573,2.563,2.587,2.541,9.67,11.722,8.544,4.651,4.796,4.731,9.541,11.31,10.492,59153827.0,284279639.0,142977805.0,141301834.0,225698564.0,79.39315133293806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9671830154975,0.05449194188349014,4.07758576006954,4.07758576006954,25.1029855568536,25.1029855568536,3.37685727149929,3.37685727149929,0.7,0.7,0.7315773686749185,2.212085867493352,-3.5602865980295295
USA,2001,Extreme temperature,9.70344820873397,10581929000000.0,0.95553834188668,37133.6203973517,13.2637348067635,2.82617111885407,22.9671830154975,0.0,26.18353610521824,1.63009976725416,40.6,79.5,74.3,76.8365853658537,0.989741382223669,1.0,4.731,79.234,0.0,0.0,0.0,0.0,864076760.15,16265.798850574713,176011000.0,1.0,56.0,0.0,0.0,0.0,9961.4,55.799,69.899,50.988,56.043,54.047,59.373,52.573,2.563,2.587,2.541,9.67,11.722,8.544,4.651,4.796,4.731,9.541,11.31,10.492,59153827.0,284279639.0,142977805.0,141301834.0,225698564.0,79.39315133293806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9671830154975,0.05449194188349014,0.95553834188668,4.07758576006954,22.9671830154975,25.1029855568536,2.82617111885407,3.37685727149929,1.0,0.7,0.7315773686749185,0.0,-3.5602865980295295
USA,2001,Flood,9.70344820873397,10581929000000.0,0.95553834188668,37133.6203973517,13.2637348067635,2.82617111885407,22.9671830154975,0.0,26.18353610521824,1.63009976725416,40.6,79.5,74.3,76.8365853658537,0.989741382223669,1.0,4.731,79.234,0.0,0.0,0.0,0.0,864076760.15,16265.798850574713,176011000.0,5.0,12.0,19300.0,4500.0,58463000.0,19916.0,55.799,69.899,50.988,56.043,54.047,59.373,52.573,2.563,2.587,2.541,9.67,11.722,8.544,4.651,4.796,4.731,9.541,11.31,10.492,59153827.0,284279639.0,142977805.0,141301834.0,225698564.0,79.39315133293806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9671830154975,0.05449194188349014,0.95553834188668,0.95553834188668,22.9671830154975,22.9671830154975,2.82617111885407,2.82617111885407,1.0,1.0,0.7315773686749185,0.0,-3.5602865980295295
USA,2001,Storm,9.70344820873397,10581929000000.0,0.95553834188668,37133.6203973517,13.2637348067635,2.82617111885407,22.9671830154975,0.0,26.18353610521824,1.63009976725416,40.6,79.5,74.3,76.8365853658537,0.989741382223669,1.0,4.731,79.234,0.0,0.0,0.0,0.0,864076760.15,16265.798850574713,176011000.0,17.0,82.0,109404.0,71398.0,11212018000.0,10309.666666666666,55.799,69.899,50.988,56.043,54.047,59.373,52.573,2.563,2.587,2.541,9.67,11.722,8.544,4.651,4.796,4.731,9.541,11.31,10.492,59153827.0,284279639.0,142977805.0,141301834.0,225698564.0,79.39315133293806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9671830154975,0.05449194188349014,0.95553834188668,0.95553834188668,22.9671830154975,22.9671830154975,2.82617111885407,2.82617111885407,1.0,1.0,0.7315773686749185,0.0,-3.5602865980295295
USA,2001,Wildfire,9.70344820873397,10581929000000.0,0.95553834188668,37133.6203973517,13.2637348067635,2.82617111885407,22.9671830154975,0.0,26.18353610521824,1.63009976725416,40.6,79.5,74.3,76.8365853658537,0.989741382223669,1.0,4.731,79.234,0.0,0.0,0.0,0.0,864076760.15,16265.798850574713,176011000.0,3.0,2.0,129.0,0.0,0.0,703.3333333333334,55.799,69.899,50.988,56.043,54.047,59.373,52.573,2.563,2.587,2.541,9.67,11.722,8.544,4.651,4.796,4.731,9.541,11.31,10.492,59153827.0,284279639.0,142977805.0,141301834.0,225698564.0,79.39315133293806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9671830154975,0.05449194188349014,0.95553834188668,0.95553834188668,22.9671830154975,22.9671830154975,2.82617111885407,2.82617111885407,1.0,1.0,0.7315773686749185,0.0,-3.5602865980295295
USA,2002,Drought,9.13138565379718,10929108000000.0,1.7004473278454,37997.7424300242,13.1549985598093,1.58603162650601,22.2863842136065,0.0,26.18353610521824,1.01613965201918,40.4,79.6,74.4,76.9365853658537,0.927797485710314,1.0,5.783,79.409,0.0,0.0,0.0,0.0,840371024.3199999,16051.852873563215,175615316.0,1.0,0.0,0.0,0.0,5754960000.0,12956.666666666666,55.078,68.696,49.382,54.276,51.963,57.093,50.719,3.328,3.174,3.47,10.107,12.087,9.055,5.609,5.926,5.783,11.031,12.718,11.935,59200835.0,287084338.0,144321174.0,142763163.0,228306012.0,79.525763610274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2863842136065,0.04903092343704977,0.95553834188668,0.95553834188668,22.9671830154975,22.9671830154975,2.82617111885407,2.82617111885407,1.0,1.0,0.6941380960462493,2.3270610929553515,-4.02361290601212
USA,2002,Epidemic,9.13138565379718,10929108000000.0,1.7004473278454,37997.7424300242,13.1549985598093,1.58603162650601,22.2863842136065,0.0,26.18353610521824,1.01613965201918,40.4,79.6,74.4,76.9365853658537,0.927797485710314,1.0,5.783,79.409,0.0,0.0,0.0,0.0,840371024.3199999,16051.852873563215,175615316.0,2.0,214.0,3624.0,0.0,0.0,25209.999999999996,55.078,68.696,49.382,54.276,51.963,57.093,50.719,3.328,3.174,3.47,10.107,12.087,9.055,5.609,5.926,5.783,11.031,12.718,11.935,59200835.0,287084338.0,144321174.0,142763163.0,228306012.0,79.525763610274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2863842136065,0.04903092343704977,1.7004473278454,0.95553834188668,22.2863842136065,22.9671830154975,1.58603162650601,2.82617111885407,1.0,1.0,0.6941380960462493,0.0,-4.02361290601212
USA,2002,Extreme temperature,9.13138565379718,10929108000000.0,1.7004473278454,37997.7424300242,13.1549985598093,1.58603162650601,22.2863842136065,0.0,26.18353610521824,1.01613965201918,40.4,79.6,74.4,76.9365853658537,0.927797485710314,1.0,5.783,79.409,0.0,0.0,0.0,0.0,840371024.3199999,16051.852873563215,175615316.0,1.0,14.0,0.0,0.0,0.0,37463.33333333333,55.078,68.696,49.382,54.276,51.963,57.093,50.719,3.328,3.174,3.47,10.107,12.087,9.055,5.609,5.926,5.783,11.031,12.718,11.935,59200835.0,287084338.0,144321174.0,142763163.0,228306012.0,79.525763610274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2863842136065,0.04903092343704977,1.7004473278454,1.7004473278454,22.2863842136065,22.2863842136065,1.58603162650601,1.58603162650601,1.0,1.0,0.6941380960462493,0.0,-4.02361290601212
USA,2002,Flood,9.13138565379718,10929108000000.0,1.7004473278454,37997.7424300242,13.1549985598093,1.58603162650601,22.2863842136065,0.0,26.18353610521824,1.01613965201918,40.4,79.6,74.4,76.9365853658537,0.927797485710314,1.0,5.783,79.409,0.0,0.0,0.0,0.0,840371024.3199999,16051.852873563215,175615316.0,4.0,26.0,147750.0,0.0,1899136000.0,49716.666666666664,55.078,68.696,49.382,54.276,51.963,57.093,50.719,3.328,3.174,3.47,10.107,12.087,9.055,5.609,5.926,5.783,11.031,12.718,11.935,59200835.0,287084338.0,144321174.0,142763163.0,228306012.0,79.525763610274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2863842136065,0.04903092343704977,1.7004473278454,1.7004473278454,22.2863842136065,22.2863842136065,1.58603162650601,1.58603162650601,1.0,1.0,0.6941380960462493,0.0,-4.02361290601212
USA,2002,Storm,9.13138565379718,10929108000000.0,1.7004473278454,37997.7424300242,13.1549985598093,1.58603162650601,22.2863842136065,0.0,26.18353610521824,1.01613965201918,40.4,79.6,74.4,76.9365853658537,0.927797485710314,1.0,5.783,79.409,0.0,0.0,0.0,0.0,840371024.3199999,16051.852873563215,175615316.0,15.0,190.0,18150.0,432.0,10943144000.0,177.25,55.078,68.696,49.382,54.276,51.963,57.093,50.719,3.328,3.174,3.47,10.107,12.087,9.055,5.609,5.926,5.783,11.031,12.718,11.935,59200835.0,287084338.0,144321174.0,142763163.0,228306012.0,79.525763610274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2863842136065,0.04903092343704977,1.7004473278454,1.7004473278454,22.2863842136065,22.2863842136065,1.58603162650601,1.58603162650601,1.0,1.0,0.6941380960462493,0.0,-4.02361290601212
USA,2002,Wildfire,9.13138565379718,10929108000000.0,1.7004473278454,37997.7424300242,13.1549985598093,1.58603162650601,22.2863842136065,0.0,26.18353610521824,1.01613965201918,40.4,79.6,74.4,76.9365853658537,0.927797485710314,1.0,5.783,79.409,0.0,0.0,0.0,0.0,840371024.3199999,16051.852873563215,175615316.0,8.0,0.0,3500.0,2977.0,404766000.0,617.125,55.078,68.696,49.382,54.276,51.963,57.093,50.719,3.328,3.174,3.47,10.107,12.087,9.055,5.609,5.926,5.783,11.031,12.718,11.935,59200835.0,287084338.0,144321174.0,142763163.0,228306012.0,79.525763610274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2863842136065,0.04903092343704977,1.7004473278454,1.7004473278454,22.2863842136065,22.2863842136065,1.58603162650601,1.58603162650601,1.0,1.0,0.6941380960462493,0.0,-4.02361290601212
