country,year,disaster_type,num_disasters,total_deaths,total_affected,total_homeless,total_damage_adjusted_usd,avg_magnitude
Saudi Arabia,2017,Flood,1,4.0,481.0,0.0,0.0,181054.82
Saudi Arabia,2019,Flood,3,20.0,1407.0,0.0,0.0,435236.22
Saudi Arabia,2020,Flood,1,3.0,600.0,0.0,0.0,
Saudi Arabia,2024,Extreme temperature,1,1301.0,0.0,0.0,0.0,51.8
Spain,2000,Flood,2,26.0,8500.0,0.0,136624000.0,26690.0
Spain,2000,Wildfire,1,0.0,0.0,0.0,0.0,615.0
Spain,2001,Epidemic,1,2.0,751.0,0.0,0.0,
Spain,2001,Storm,1,10.0,0.0,0.0,127554000.0,140.0
Spain,2003,Extreme temperature,1,15090.0,0.0,0.0,1500591000.0,40.0
Spain,2003,Wildfire,1,5.0,200.0,0.0,0.0,1190.0
Spain,2004,Extreme temperature,1,26.0,0.0,0.0,0.0,
Spain,2004,Flood,1,0.0,600.0,0.0,23724000.0,
Spain,2004,Wildfire,1,3.0,1000.0,0.0,4982000.0,420.0
Spain,2005,Extreme temperature,1,9.0,0.0,0.0,0.0,
Spain,2005,Wildfire,1,11.0,0.0,0.0,3292830000.0,
Spain,2006,Extreme temperature,1,21.0,0.0,0.0,0.0,40.0
Spain,2006,Flood,1,2.0,289.0,0.0,0.0,
Spain,2006,Wildfire,1,4.0,0.0,0.0,1025444000.0,
Spain,2007,Flood,3,5.0,16600.0,0.0,605161000.0,1250.0
Spain,2007,Storm,1,1.0,0.0,0.0,0.0,
Spain,2009,Storm,2,14.0,1793.0,0.0,2778117000.0,
Spain,2009,Wildfire,1,6.0,0.0,0.0,0.0,170.0
Spain,2010,Flood,2,2.0,14000.0,0.0,0.0,
Spain,2010,Storm,1,3.0,0.0,0.0,489115000.0,160.0
Spain,2011,Earthquake,1,10.0,0.0,15000.0,278910000.0,5.1
Spain,2011,Flood,1,1.0,2400.0,0.0,0.0,
Spain,2012,Flood,2,11.0,720.0,0.0,539679000.0,
Spain,2012,Wildfire,1,4.0,0.0,0.0,0.0,
Spain,2013,Flood,1,0.0,600.0,0.0,0.0,
Spain,2013,Storm,1,0.0,0.0,0.0,0.0,
Spain,2014,Storm,1,3.0,0.0,0.0,0.0,
Spain,2015,Flood,2,4.0,1750.0,0.0,2647000.0,200.0
Spain,2016,Flood,1,5.0,150.0,0.0,65350000.0,
Spain,2017,Wildfire,2,4.0,1500.0,0.0,0.0,
Spain,2018,Extreme temperature,1,9.0,0.0,0.0,0.0,46.6
Spain,2018,Flood,1,13.0,200.0,0.0,187384000.0,
Spain,2018,Storm,1,2.0,0.0,0.0,0.0,160.0
Spain,2018,Wildfire,1,0.0,0.0,0.0,0.0,
Spain,2019,Extreme temperature,1,2.0,0.0,0.0,0.0,
Spain,2019,Flood,4,17.0,3570.0,0.0,3138638000.0,3422.5
Spain,2019,Storm,3,8.0,320.0,0.0,0.0,100.0
Spain,2020,Storm,1,17.0,2000.0,0.0,381792000.0,100.0
Spain,2021,Flood,2,3.0,250.0,0.0,163230000.0,
Spain,2021,Storm,1,5.0,0.0,0.0,2199541000.0,
Spain,2022,Extreme temperature,1,11324.0,0.0,0.0,0.0,43.2
Spain,2022,Wildfire,1,0.0,3500.0,0.0,0.0,
Spain,2023,Drought,1,0.0,26000.0,0.0,2470788000.0,
Spain,2023,Extreme temperature,1,8352.0,0.0,0.0,0.0,45.4
Spain,2023,Flood,1,3.0,6000.0,0.0,380913000.0,
Spain,2023,Storm,2,1.0,0.0,0.0,0.0,203.0
Spain,2023,Wildfire,1,0.0,800.0,0.0,0.0,
Spain,2024,Flood,2,232.0,36615.0,0.0,11050000000.0,56.0
Spain,2024,Storm,1,1.0,0.0,0.0,0.0,
Sri Lanka,2000,Epidemic,1,2.0,113.0,0.0,0.0,
Sri Lanka,2000,Flood,2,5.0,400000.0,0.0,5465000.0,7800.0
Sri Lanka,2000,Storm,1,5.0,375000.0,0.0,0.0,150.0
Sri Lanka,2001,Drought,1,0.0,1000000.0,0.0,0.0,
Sri Lanka,2001,Flood,1,0.0,0.0,160.0,0.0,
Sri Lanka,2002,Flood,1,2.0,500000.0,0.0,0.0,14150.0
Sri Lanka,2003,Flood,1,235.0,695000.0,0.0,49451000.0,13490.0
Sri Lanka,2004,Earthquake,1,35399.0,516130.0,480000.0,2186384000.0,9.1
Sri Lanka,2004,Epidemic,1,88.0,15000.0,0.0,0.0,
Sri Lanka,2004,Flood,1,6.0,200000.0,0.0,0.0,23460.0
Sri Lanka,2005,Flood,1,6.0,145000.0,0.0,0.0,29870.0
Sri Lanka,2006,Flood,1,25.0,333000.0,0.0,4668000.0,6890.0
Sri Lanka,2007,Flood,3,33.0,406000.0,0.0,76000.0,7236.666666666667
Sri Lanka,2008,Flood,3,48.0,776905.0,0.0,0.0,62430.0
Sri Lanka,2008,Storm,1,9.0,50000.0,0.0,0.0,
Sri Lanka,2009,Epidemic,1,346.0,35007.0,0.0,0.0,
Sri Lanka,2009,Flood,3,3.0,320000.0,60000.0,0.0,15650.0
Sri Lanka,2010,Flood,2,35.0,770255.0,0.0,151050000.0,15545.0
Sri Lanka,2011,Epidemic,1,167.0,26343.0,0.0,0.0,
Sri Lanka,2011,Flood,3,65.0,233600.0,1060273.0,697275000.0,21012.0
Sri Lanka,2011,Storm,1,22.0,35000.0,0.0,0.0,
Sri Lanka,2012,Drought,1,0.0,1800000.0,0.0,0.0,
Sri Lanka,2012,Flood,1,53.0,447000.0,0.0,1640000.0,49084.0
Sri Lanka,2012,Storm,1,0.0,0.0,69000.0,77878000.0,
Sri Lanka,2013,Flood,2,110.0,73946.0,0.0,2693000.0,26063.0
Sri Lanka,2013,Storm,1,7.0,3478.0,3861.0,0.0,
Sri Lanka,2014,Drought,1,0.0,1800000.0,0.0,33126000.0,
Sri Lanka,2014,Flood,3,95.0,1204000.0,0.0,2650000.0,
Sri Lanka,2014,Mass movement (wet),3,241.0,1467.0,330.0,0.0,
Sri Lanka,2015,Flood,2,10.0,27300.0,0.0,0.0,
Sri Lanka,2016,Drought,1,0.0,900000.0,0.0,26140000.0,
Sri Lanka,2016,Flood,1,203.0,301602.0,0.0,1568397000.0,
Sri Lanka,2017,Epidemic,1,320.0,0.0,0.0,0.0,
Sri Lanka,2017,Flood,2,302.0,892975.0,0.0,497818000.0,22923.3
Sri Lanka,2017,Storm,1,27.0,160000.0,0.0,442789000.0,130.0
Sri Lanka,2018,Flood,3,34.0,303712.0,0.0,0.0,29246.23
Sri Lanka,2019,Drought,1,0.0,222091.0,0.0,0.0,
Sri Lanka,2019,Epidemic,1,28.0,0.0,0.0,0.0,
Sri Lanka,2019,Flood,5,30.0,532559.0,0.0,0.0,44781.54
Sri Lanka,2020,Flood,2,6.0,151659.0,0.0,0.0,
Sri Lanka,2020,Storm,1,4.0,1100.0,0.0,0.0,
Sri Lanka,2021,Flood,4,35.0,329891.0,0.0,0.0,
Sri Lanka,2021,Storm,1,0.0,879.0,0.0,0.0,
Sri Lanka,2022,Flood,3,12.0,149332.0,0.0,0.0,
Sri Lanka,2022,Storm,2,3.0,28838.0,0.0,0.0,100.0
Sri Lanka,2023,Flood,1,0.0,244504.0,0.0,0.0,
Sri Lanka,2023,Storm,4,9.0,44341.0,0.0,0.0,
Sri Lanka,2024,Flood,2,42.0,410854.0,0.0,0.0,
Sri Lanka,2024,Storm,2,20.0,597132.0,0.0,0.0,60.0
Sweden,2002,Epidemic,1,0.0,350.0,0.0,0.0,
Sweden,2002,Storm,1,1.0,0.0,0.0,0.0,
Sweden,2005,Extreme temperature,1,0.0,0.0,0.0,0.0,
Sweden,2005,Storm,1,7.0,0.0,0.0,4497524000.0,
Sweden,2013,Storm,1,7.0,0.0,0.0,0.0,
Sweden,2018,Wildfire,1,0.0,0.0,0.0,127421000.0,
Sweden,2020,Storm,1,1.0,0.0,0.0,0.0,
Sweden,2021,Flood,1,0.0,13500.0,0.0,81036000.0,
Sweden,2022,Extreme temperature,1,40.0,0.0,0.0,0.0,36.9
Sweden,2023,Extreme temperature,1,13.0,0.0,0.0,0.0,
UK,2000,Flood,3,3.0,44000.0,0.0,10780824000.0,5300.0
UK,2000,Storm,3,16.0,20100.0,0.0,2732482000.0,147.0
UK,2001,Epidemic,1,11.0,30.0,0.0,0.0,
UK,2001,Flood,2,0.0,1150.0,0.0,0.0,5680.0
UK,2002,Flood,3,1.0,1070.0,0.0,0.0,60.0
UK,2002,Storm,1,7.0,0.0,0.0,697571000.0,155.0
UK,2003,Extreme temperature,1,301.0,0.0,0.0,0.0,
UK,2004,Flood,1,0.0,1000.0,0.0,159432000.0,
UK,2005,Extreme temperature,2,1.0,0.0,0.0,0.0,-11.0
UK,2005,Flood,1,2.0,800.0,0.0,0.0,8930.0
UK,2005,Storm,2,10.0,3000.0,0.0,1124381000.0,170.0
UK,2007,Earthquake,1,0.0,4500.0,0.0,90774000.0,4.6
UK,2007,Flood,3,14.0,340200.0,30000.0,12781002000.0,17596.666666666668
UK,2007,Storm,1,13.0,0.0,0.0,1815483000.0,160.0
UK,2008,Flood,2,8.0,5000.0,0.0,72848000.0,
UK,2009,Extreme temperature,1,3.0,0.0,0.0,0.0,
UK,2009,Flood,1,3.0,3900.0,0.0,707689000.0,
UK,2009,Storm,1,2.0,180.0,0.0,0.0,160.0
UK,2010,Extreme temperature,1,0.0,0.0,0.0,0.0,
UK,2010,Flood,1,0.0,400.0,0.0,0.0,8727.0
UK,2010,Storm,1,0.0,0.0,0.0,719000.0,
UK,2012,Flood,4,8.0,3995.0,0.0,4523743000.0,8507.0
UK,2013,Extreme temperature,1,760.0,0.0,0.0,0.0,40.0
UK,2013,Flood,1,2.0,600.0,0.0,2019829000.0,
UK,2013,Storm,3,11.0,4200.0,0.0,0.0,130.0
UK,2014,Flood,1,2.0,1000.0,0.0,826836000.0,
UK,2014,Storm,1,5.0,18000.0,0.0,132506000.0,130.0
UK,2015,Flood,1,0.0,48000.0,0.0,1588184000.0,
UK,2015,Storm,1,3.0,15600.0,0.0,1588184000.0,
UK,2017,Flood,2,0.0,300.0,0.0,0.0,
UK,2018,Extreme temperature,1,820.0,0.0,0.0,0.0,33.2
UK,2018,Storm,2,2.0,780.0,0.0,12492000.0,112.0
UK,2019,Extreme temperature,2,166.0,0.0,0.0,0.0,38.7
UK,2019,Flood,1,1.0,4800.0,0.0,0.0,
UK,2020,Extreme temperature,1,2556.0,0.0,0.0,0.0,
UK,2020,Flood,1,0.0,480.0,0.0,0.0,
UK,2020,Storm,2,4.0,6400.0,0.0,0.0,150.0
UK,2021,Storm,1,1.0,0.0,0.0,0.0,
UK,2022,Drought,1,0.0,0.0,0.0,0.0,
UK,2022,Extreme temperature,1,3469.0,0.0,0.0,0.0,40.3
UK,2022,Storm,3,6.0,0.0,0.0,526656000.0,163.0
UK,2023,Extreme temperature,1,1851.0,0.0,0.0,0.0,
UK,2023,Storm,1,0.0,0.0,0.0,0.0,150.0
UK,2024,Storm,1,5.0,750.0,0.0,0.0,110.0
USA,2000,Drought,2,0.0,0.0,0.0,2003820000.0,
USA,2000,Earthquake,1,0.0,25000.0,104.0,91083000.0,4.9
USA,2000,Extreme temperature,1,35.0,0.0,0.0,0.0,38.0
USA,2000,Flood,8,8.0,1646.0,2000.0,520993000.0,27543.0
USA,2000,Storm,12,105.0,19218.0,3585.0,3380261000.0,249.0
USA,2000,Wildfire,7,14.0,35400.0,685.0,4554136000.0,97625.42857142857
USA,2001,Earthquake,1,1.0,0.0,0.0,3543173000.0,6.8
USA,2001,Extreme temperature,1,56.0,0.0,0.0,0.0,
USA,2001,Flood,5,12.0,19300.0,4500.0,58463000.0,19916.0
USA,2001,Storm,17,82.0,109404.0,71398.0,11212018000.0,
USA,2001,Wildfire,3,2.0,129.0,0.0,0.0,703.3333333333334
USA,2002,Drought,1,0.0,0.0,0.0,5754960000.0,
USA,2002,Epidemic,2,214.0,3624.0,0.0,0.0,
USA,2002,Extreme temperature,1,14.0,0.0,0.0,0.0,
USA,2002,Flood,4,26.0,147750.0,0.0,1899136000.0,49716.666666666664
USA,2002,Storm,15,190.0,18150.0,432.0,10943144000.0,177.25
USA,2002,Wildfire,8,0.0,3500.0,2977.0,404766000.0,617.125
USA,2003,Earthquake,1,2.0,0.0,120.0,341043000.0,6.5
USA,2003,Flood,4,24.0,3200.0,0.0,209742000.0,140950.0
USA,2003,Mass movement (wet),1,15.0,0.0,0.0,0.0,
USA,2003,Storm,14,172.0,227995.0,15231.0,25825514000.0,132.5
USA,2003,Wildfire,3,18.0,27000.0,750.0,5968260000.0,585.3333333333334
USA,2004,Extreme temperature,1,3.0,0.0,0.0,0.0,
USA,2004,Flood,4,1.0,5340.0,0.0,839511000.0,
USA,2004,Storm,12,215.0,5078900.0,753.0,91714808000.0,230.0
USA,2004,Wildfire,3,0.0,15200.0,282.0,0.0,1393.3333333333333
USA,2005,Extreme temperature,1,33.0,0.0,0.0,0.0,47.0
USA,2005,Flood,6,53.0,18250.0,0.0,1173099000.0,77462.5
USA,2005,Storm,8,1882.0,830165.0,132.0,254158288000.0,241.66666666666666
USA,2005,Wildfire,1,5.0,0.0,1410.0,160626000.0,
USA,2006,Earthquake,1,0.0,3519.0,0.0,233409000.0,6.7
USA,2006,Extreme temperature,2,188.0,0.0,0.0,0.0,47.0
USA,2006,Flood,11,40.0,74050.0,0.0,2300636000.0,52427.72727272727
USA,2006,Storm,12,93.0,5405.0,0.0,7356838000.0,171.33333333333334
USA,2006,Wildfire,4,17.0,0.0,567.0,336110000.0,350.0
USA,2007,Drought,1,0.0,0.0,0.0,453871000.0,
USA,2007,Flood,6,80.0,8770.0,0.0,1101393000.0,294470.95
USA,2007,Storm,13,264.0,7700.0,200.0,9180293000.0,156.85714285714286
USA,2007,Wildfire,3,8.0,650000.0,927.0,4258821000.0,
USA,2008,Earthquake,1,0.0,2100.0,0.0,0.0,5.9
USA,2008,Extreme temperature,1,0.0,0.0,0.0,0.0,
USA,2008,Flood,4,44.0,11032500.0,0.0,14572597000.0,200286.66666666666
USA,2008,Storm,14,258.0,2300550.0,0.0,66670871000.0,196.0
USA,2008,Wildfire,2,1.0,55000.0,300.0,3062548000.0,3500.0
USA,2009,Extreme temperature,1,58.0,0.0,0.0,1608384000.0,
USA,2009,Flood,4,11.0,9000.0,900.0,973803000.0,46086.666666666664
USA,2009,Storm,10,74.0,750.0,0.0,15191914000.0,137.0
USA,2009,Wildfire,2,2.0,0.0,426.0,146217000.0,
USA,2010,Earthquake,1,0.0,600.0,0.0,17982000.0,6.5
USA,2010,Flood,3,20.0,1000.0,0.0,0.0,297934.0
USA,2010,Storm,11,118.0,10700.0,0.0,13508208000.0,202.25
USA,2011,Drought,1,0.0,0.0,0.0,11156399000.0,
USA,2011,Extreme temperature,1,22.0,0.0,0.0,0.0,50.0
USA,2011,Flood,4,17.0,25100.0,11000.0,9204030000.0,132732.5
USA,2011,Storm,13,756.0,370600.0,15000.0,60593194000.0,228.75
USA,2011,Wildfire,3,8.0,0.0,6100.0,1928663000.0,
USA,2012,Drought,2,0.0,0.0,0.0,27325543000.0,
USA,2012,Extreme temperature,1,123.0,0.0,0.0,0.0,40.0
USA,2012,Flood,1,2.0,300.0,0.0,237732000.0,20116.0
USA,2012,Storm,19,190.0,89300.0,267.0,105950697000.0,160.5
USA,2012,Wildfire,2,3.0,1809.0,1038.0,1093021000.0,
USA,2013,Extreme temperature,1,19.0,0.0,0.0,269310000.0,
USA,2013,Flood,7,31.0,29325.0,5400.0,3066100000.0,134266.32833333334
USA,2013,Storm,15,140.0,175889.0,600.0,19662358000.0,295.0
USA,2013,Wildfire,5,22.0,111.0,2247.0,953898000.0,
USA,2014,Drought,1,0.0,0.0,0.0,2915125000.0,
USA,2014,Earthquake,1,1.0,3000.0,0.0,927540000.0,6.02
USA,2014,Extreme temperature,1,21.0,0.0,0.0,3312642000.0,-37.0
USA,2014,Flood,2,2.0,102040.0,0.0,2239346000.0,
USA,2014,Mass movement (wet),1,43.0,0.0,150.0,26501000.0,
USA,2014,Storm,13,136.0,1134.0,30.0,12678145000.0,130.5
USA,2014,Wildfire,1,2.0,429.0,0.0,132506000.0,
USA,2015,Drought,1,0.0,0.0,0.0,5955692000.0,
USA,2015,Flood,5,98.0,28600.0,0.0,4502503000.0,849464.6
USA,2015,Storm,19,218.0,4400.0,0.0,20805218000.0,109.75
USA,2015,Wildfire,4,12.0,600.0,12756.0,2583447000.0,
USA,2016,Earthquake,1,0.0,120.0,0.0,26140000.0,5.0
USA,2016,Flood,6,54.0,91000.0,0.0,19801018000.0,19554.02
USA,2016,Storm,16,199.0,85018800.0,570.0,36661291000.0,85.0
USA,2016,Wildfire,4,16.0,456.0,7805.0,1960497000.0,
USA,2017,Drought,1,0.0,0.0,0.0,3199345000.0,
USA,2017,Flood,3,30.0,300.0,0.0,2175554000.0,
USA,2017,Storm,17,263.0,757070.0,97012.0,218975949000.0,174.375
USA,2017,Wildfire,3,45.0,9.0,12108.0,19452015000.0,645.75
USA,2018,Drought,1,0.0,0.0,0.0,3747677000.0,
USA,2018,Flood,3,7.0,1596.0,0.0,968149000.0,
USA,2018,Mass movement (wet),1,21.0,1338.0,0.0,1124303000.0,
USA,2018,Storm,11,158.0,1505075.0,0.0,48563644000.0,156.66666666666666
USA,2018,Volcanic activity,1,0.0,2500.0,0.0,624613000.0,
USA,2018,Wildfire,3,104.0,250000.0,3237.0,28357420000.0,
USA,2019,Earthquake,1,0.0,150.0,0.0,245398000.0,7.1
USA,2019,Flood,4,10.0,16600.0,0.0,12269892000.0,
USA,2019,Storm,14,139.0,1000.0,165.0,13895653000.0,167.5
USA,2019,Wildfire,2,3.0,972.0,279.0,1993857000.0,
USA,2020,Drought,1,45.0,0.0,0.0,5454170000.0,
USA,2020,Flood,2,1.0,13000.0,0.0,2757386000.0,
USA,2020,Storm,19,175.0,27900.0,0.0,72813163000.0,151.0
USA,2020,Wildfire,1,32.0,0.0,0.0,13332415000.0,
USA,2021,Drought,1,0.0,0.0,0.0,10418879000.0,
USA,2021,Extreme temperature,1,229.0,0.0,0.0,0.0,46.8
USA,2021,Flood,12,58.0,1875.0,0.0,4399083000.0,
USA,2021,Storm,23,494.0,15050.0,0.0,140747472000.0,186.0
USA,2021,Wildfire,6,5.0,59305.0,2514.0,9417509000.0,
USA,2022,Drought,1,136.0,0.0,0.0,23581213000.0,
USA,2022,Earthquake,1,2.0,0.0,0.0,267968000.0,6.4
USA,2022,Flood,3,42.0,1075.0,0.0,1607810000.0,
USA,2022,Storm,18,322.0,3312.0,0.0,132247726000.0,189.57142857142858
USA,2022,Wildfire,4,6.0,1545.0,663.0,327993000.0,
USA,2023,Drought,1,247.0,0.0,0.0,14927679000.0,
USA,2023,Extreme temperature,2,24.0,0.0,0.0,396356000.0,3.3500000000000014
USA,2023,Flood,4,13.0,2126.0,0.0,3397334000.0,
USA,2023,Storm,16,126.0,14987.0,1710.0,45786796000.0,147.5
USA,2023,Wildfire,2,130.0,8415.0,81.0,5662223000.0,
USA,2024,Drought,1,0.0,0.0,0.0,5400000000.0,
USA,2024,Extreme temperature,1,1006.0,0.0,0.0,0.0,40.0
USA,2024,Flood,3,7.0,6516.0,0.0,3800000000.0,
USA,2024,Storm,19,447.0,2481.0,1017.0,144825000000.0,164.0
USA,2024,Wildfire,5,4.0,2271.0,927.0,1910000000.0,
